Route_ID,timestamp,latitude,longitude
0_Austin_Los Angeles,00:00,32.858569,-111.687016
0_Austin_Los Angeles,00:00,33.028523,-111.773004
0_Austin_Los Angeles,00:00,33.277826,-111.965276
0_Austin_Los Angeles,00:00,33.333708,-111.972064
0_Austin_Los Angeles,00:00,33.405098,-111.968456
0_Austin_Los Angeles,00:00,33.427244,-112.034001
0_Austin_Los Angeles,00:00,33.462156,-112.054102
0_Austin_Los Angeles,00:00,33.462893,-112.165938
0_Austin_Los Angeles,00:00,33.458151,-112.314102
0_Austin_Los Angeles,00:00,33.462283,-112.418947
0_Austin_Los Angeles,00:00,33.44354,-112.560512
0_Austin_Los Angeles,00:00,33.443304,-112.694801
0_Austin_Los Angeles,00:00,33.521545,-113.073465
0_Austin_Los Angeles,00:00,33.563987,-113.318092
0_Austin_Los Angeles,00:00,33.615135,-113.658903
0_Austin_Los Angeles,00:00,33.647225,-113.888154
0_Austin_Los Angeles,00:00,33.66891,-114.04099
0_Austin_Los Angeles,00:00,33.66719,-114.186619
0_Austin_Los Angeles,00:00,33.639154,-114.387462
0_Austin_Los Angeles,00:00,33.606468,-114.537267
0_Austin_Los Angeles,00:00,33.6079,-114.905897
0_Austin_Los Angeles,00:00,33.710571,-115.411752
0_Austin_Los Angeles,00:00,33.666369,-115.892872
0_Austin_Los Angeles,00:00,33.699635,-116.065662
0_Austin_Los Angeles,00:00,33.71521,-116.176698
0_Austin_Los Angeles,00:00,33.75427,-116.283393
0_Austin_Los Angeles,00:00,33.82531,-116.41745
0_Austin_Los Angeles,00:00,33.911419,-116.588969
0_Austin_Los Angeles,00:00,33.92125,-116.712888
0_Austin_Los Angeles,00:00,33.927995,-116.846286
0_Austin_Los Angeles,00:00,33.931462,-116.986167
0_Austin_Los Angeles,00:00,33.980253,-117.05068
0_Austin_Los Angeles,00:00,34.036409,-117.148617
0_Austin_Los Angeles,00:00,34.066713,-117.2147
0_Austin_Los Angeles,00:00,34.065004,-117.313623
0_Austin_Los Angeles,00:00,34.066952,-117.454945
0_Austin_Los Angeles,00:00,34.068159,-117.600902
0_Austin_Los Angeles,00:00,34.078487,-117.741233
0_Austin_Los Angeles,00:00,34.068497,-117.850446
0_Austin_Los Angeles,00:00,34.065532,-117.99719
0_Austin_Los Angeles,00:00,34.072719,-118.055515
0_Austin_Los Angeles,00:00,34.063516,-118.16118
0_Austin_Los Angeles,00:00,34.054926,-118.2207
1_Austin_Los Angeles,00:00,30.267115,-97.743072
1_Austin_Los Angeles,00:00,30.307975,-97.711203
1_Austin_Los Angeles,00:00,30.370428,-97.720457
1_Austin_Los Angeles,00:00,30.437193,-97.775203
1_Austin_Los Angeles,00:00,30.52328,-97.81569
1_Austin_Los Angeles,00:00,30.608244,-97.860438
1_Austin_Los Angeles,00:00,30.676959,-97.879177
1_Austin_Los Angeles,00:00,30.778857,-97.878366
1_Austin_Los Angeles,00:00,30.88745,-97.927691
1_Austin_Los Angeles,00:00,30.928287,-98.001557
1_Austin_Los Angeles,00:00,30.992525,-98.103392
1_Austin_Los Angeles,00:00,31.050611,-98.175017
1_Austin_Los Angeles,00:00,31.091827,-98.20165
1_Austin_Los Angeles,00:00,31.194024,-98.381023
1_Austin_Los Angeles,00:00,31.312669,-98.483224
1_Austin_Los Angeles,00:00,31.451483,-98.569664
1_Austin_Los Angeles,00:00,31.554832,-98.656357
1_Austin_Los Angeles,00:00,31.70115,-98.843493
1_Austin_Los Angeles,00:00,31.728882,-98.978342
1_Austin_Los Angeles,00:00,31.718861,-99.110277
1_Austin_Los Angeles,00:00,31.743989,-99.336018
1_Austin_Los Angeles,00:00,31.827232,-99.434033
1_Austin_Los Angeles,00:00,31.863452,-99.61445
1_Austin_Los Angeles,00:00,31.93262,-99.775373
1_Austin_Los Angeles,00:00,31.949887,-99.960631
1_Austin_Los Angeles,00:00,32.048765,-100.113276
1_Austin_Los Angeles,00:00,32.205739,-100.241556
1_Austin_Los Angeles,00:00,32.365078,-100.358974
1_Austin_Los Angeles,00:00,32.44915,-100.433131
1_Austin_Los Angeles,00:00,32.453539,-100.550349
1_Austin_Los Angeles,00:00,32.571883,-100.717063
1_Austin_Los Angeles,00:00,32.68929,-100.856409
1_Austin_Los Angeles,00:00,32.755719,-100.928352
1_Austin_Los Angeles,00:00,32.86178,-101.026013
1_Austin_Los Angeles,00:00,32.940875,-101.076501
1_Austin_Los Angeles,00:00,33.01138,-101.172786
1_Austin_Los Angeles,00:00,33.110402,-101.270018
1_Austin_Los Angeles,00:00,33.183656,-101.372433
1_Austin_Los Angeles,00:00,33.220757,-101.437346
1_Austin_Los Angeles,00:00,33.411738,-101.628949
1_Austin_Los Angeles,00:00,33.47503,-101.696821
1_Austin_Los Angeles,00:00,33.527327,-101.809167
1_Austin_Los Angeles,00:00,33.550626,-101.855385
1_Austin_Los Angeles,00:00,33.581471,-101.855156
1_Austin_Los Angeles,00:00,33.622017,-101.901278
1_Austin_Los Angeles,00:00,33.675404,-101.982007
1_Austin_Los Angeles,00:00,33.708577,-102.020471
1_Austin_Los Angeles,00:00,33.81704,-102.179438
1_Austin_Los Angeles,00:00,33.904884,-102.335517
1_Austin_Los Angeles,00:00,33.995463,-102.420867
1_Austin_Los Angeles,00:00,34.197944,-102.682368
1_Austin_Los Angeles,00:00,34.297959,-102.842296
1_Austin_Los Angeles,00:00,34.378026,-103.001181
1_Austin_Los Angeles,00:00,34.389433,-103.068988
1_Austin_Los Angeles,00:00,34.395897,-103.17246
1_Austin_Los Angeles,00:00,34.400781,-103.220489
1_Austin_Los Angeles,00:00,34.405206,-103.2998
1_Austin_Los Angeles,00:00,34.410605,-103.397375
1_Austin_Los Angeles,00:00,34.424553,-103.632645
1_Austin_Los Angeles,00:00,34.449739,-103.912479
1_Austin_Los Angeles,00:00,34.443907,-104.122047
1_Austin_Los Angeles,00:00,34.487112,-104.245621
1_Austin_Los Angeles,00:00,34.65805,-104.32845
1_Austin_Los Angeles,00:00,34.880724,-104.588029
1_Austin_Los Angeles,00:00,34.951429,-104.717655
1_Austin_Los Angeles,00:00,34.995392,-105.372421
1_Austin_Los Angeles,00:00,35.005394,-105.845696
1_Austin_Los Angeles,00:00,35.085119,-106.24596
1_Austin_Los Angeles,00:00,35.110422,-106.308678
1_Austin_Los Angeles,00:00,35.099283,-106.366501
1_Austin_Los Angeles,00:00,35.080318,-106.406914
1_Austin_Los Angeles,00:00,35.061424,-106.462683
1_Austin_Los Angeles,00:00,35.103959,-106.586938
1_Austin_Los Angeles,00:00,35.105,-106.673649
1_Austin_Los Angeles,00:00,35.058747,-106.813369
1_Austin_Los Angeles,00:00,35.004653,-107.047431
1_Austin_Los Angeles,00:00,35.009288,-107.318592
1_Austin_Los Angeles,00:00,35.04652,-107.505432
1_Austin_Los Angeles,00:00,35.070634,-107.676238
1_Austin_Los Angeles,00:00,35.14745,-107.860278
1_Austin_Los Angeles,00:00,35.296108,-107.988499
1_Austin_Los Angeles,00:00,35.393917,-108.211176
1_Austin_Los Angeles,00:00,35.472872,-108.41816
1_Austin_Los Angeles,00:00,35.532338,-108.645708
1_Austin_Los Angeles,00:00,35.528821,-108.750644
1_Austin_Los Angeles,00:00,35.493447,-108.874935
1_Austin_Los Angeles,00:00,35.370617,-109.0417
1_Austin_Los Angeles,00:00,35.282423,-109.203302
1_Austin_Los Angeles,00:00,35.192302,-109.427982
1_Austin_Los Angeles,00:00,35.104824,-109.610151
1_Austin_Los Angeles,00:00,35.022835,-109.847138
1_Austin_Los Angeles,00:00,34.944288,-110.124869
1_Austin_Los Angeles,00:00,34.925416,-110.263924
1_Austin_Los Angeles,00:00,34.969448,-110.43392
1_Austin_Los Angeles,00:00,35.017623,-110.673166
1_Austin_Los Angeles,00:00,35.044323,-110.755936
1_Austin_Los Angeles,00:00,35.10317,-110.993061
1_Austin_Los Angeles,00:00,35.159652,-111.266659
1_Austin_Los Angeles,00:00,35.202373,-111.470008
1_Austin_Los Angeles,00:00,35.192259,-111.621515
1_Austin_Los Angeles,00:00,35.176855,-111.673291
1_Austin_Los Angeles,00:00,35.249188,-111.855774
1_Austin_Los Angeles,00:00,35.25994,-112.028955
1_Austin_Los Angeles,00:00,35.261567,-112.188268
1_Austin_Los Angeles,00:00,35.219661,-112.280628
1_Austin_Los Angeles,00:00,35.216819,-112.396486
1_Austin_Los Angeles,00:00,35.220571,-112.497805
1_Austin_Los Angeles,00:00,35.287042,-112.807626
1_Austin_Los Angeles,00:00,35.293832,-113.031186
1_Austin_Los Angeles,00:00,35.20893,-113.273719
1_Austin_Los Angeles,00:00,35.189655,-113.443089
1_Austin_Los Angeles,00:00,35.162027,-113.537342
1_Austin_Los Angeles,00:00,35.160072,-113.702393
1_Austin_Los Angeles,00:00,35.217434,-114.03518
1_Austin_Los Angeles,00:00,35.132185,-114.105304
1_Austin_Los Angeles,00:00,34.911722,-114.153245
1_Austin_Los Angeles,00:00,34.754437,-114.217742
1_Austin_Los Angeles,00:00,34.724861,-114.413348
1_Austin_Los Angeles,00:00,34.726069,-114.543003
1_Austin_Los Angeles,00:00,34.845823,-114.61422
1_Austin_Los Angeles,00:00,34.881782,-114.791128
1_Austin_Los Angeles,00:00,34.845486,-114.969895
1_Austin_Los Angeles,00:00,34.806492,-115.256695
1_Austin_Los Angeles,00:00,34.7288,-115.602238
1_Austin_Los Angeles,00:00,34.733798,-115.866061
1_Austin_Los Angeles,00:00,34.718286,-116.029461
1_Austin_Los Angeles,00:00,34.739191,-116.31212
1_Austin_Los Angeles,00:00,34.829564,-116.687868
1_Austin_Los Angeles,00:00,34.88622,-117.012032
1_Austin_Los Angeles,00:00,34.68105,-117.212935
1_Austin_Los Angeles,00:00,34.395169,-117.405225
1_Austin_Los Angeles,00:00,34.345098,-117.48003
1_Austin_Los Angeles,00:00,34.245958,-117.436745
1_Austin_Los Angeles,00:00,34.13585,-117.496766
1_Austin_Los Angeles,00:00,34.080859,-117.628655
1_Austin_Los Angeles,00:00,34.072415,-117.790524
1_Austin_Los Angeles,00:00,34.072421,-117.926865
1_Austin_Los Angeles,00:00,34.06855,-118.039609
1_Austin_Los Angeles,00:00,34.064859,-118.158236
1_Austin_Los Angeles,00:00,34.053624,-118.222554
0_Austin_Houston,00:00,30.267115,-97.743072
0_Austin_Houston,00:00,30.260409,-97.710596
0_Austin_Houston,00:00,30.223247,-97.680407
0_Austin_Houston,00:00,30.189064,-97.58281
0_Austin_Houston,00:00,30.126148,-97.439784
0_Austin_Houston,00:00,30.100287,-97.277574
0_Austin_Houston,00:00,30.031884,-97.161914
0_Austin_Houston,00:00,29.941757,-97.015616
0_Austin_Houston,00:00,29.92339,-96.875712
0_Austin_Houston,00:00,29.860734,-96.737161
0_Austin_Houston,00:00,29.725557,-96.580586
0_Austin_Houston,00:00,29.748918,-96.293324
0_Austin_Houston,00:00,29.779596,-95.976507
0_Austin_Houston,00:00,29.785067,-95.755762
0_Austin_Houston,00:00,29.784274,-95.505061
0_Austin_Houston,00:00,29.777331,-95.371396
1_Austin_Houston,00:00,30.267115,-97.743072
1_Austin_Houston,00:00,30.321278,-97.695876
1_Austin_Houston,00:00,30.349309,-97.529934
1_Austin_Houston,00:00,30.347466,-97.383176
1_Austin_Houston,00:00,30.279175,-97.242448
1_Austin_Houston,00:00,30.184396,-97.040853
1_Austin_Houston,00:00,30.181673,-96.930636
1_Austin_Houston,00:00,30.15069,-96.790883
1_Austin_Houston,00:00,30.162507,-96.616448
1_Austin_Houston,00:00,30.18498,-96.491124
1_Austin_Houston,00:00,30.142654,-96.362416
1_Austin_Houston,00:00,30.130788,-96.22549
1_Austin_Houston,00:00,30.090526,-96.028283
1_Austin_Houston,00:00,29.985545,-95.734031
1_Austin_Houston,00:00,29.889806,-95.583786
1_Austin_Houston,00:00,29.813857,-95.391284
1_Austin_Houston,00:00,29.76013,-95.370182
0_Austin_Philadelphia,00:00,30.267115,-97.743072
0_Austin_Philadelphia,00:00,30.321726,-97.706722
0_Austin_Philadelphia,00:00,30.45144,-97.666302
0_Austin_Philadelphia,00:00,30.60732,-97.686264
0_Austin_Philadelphia,00:00,30.76854,-97.628236
0_Austin_Philadelphia,00:00,30.958161,-97.533627
0_Austin_Philadelphia,00:00,31.0774,-97.415688
0_Austin_Philadelphia,00:00,31.146517,-97.326876
0_Austin_Philadelphia,00:00,31.2836,-97.257346
0_Austin_Philadelphia,00:00,31.403365,-97.204825
0_Austin_Philadelphia,00:00,31.544346,-97.126492
0_Austin_Philadelphia,00:00,31.610475,-97.103381
0_Austin_Philadelphia,00:00,31.752004,-97.104015
0_Austin_Philadelphia,00:00,31.869287,-97.08216
0_Austin_Philadelphia,00:00,31.990943,-97.104148
0_Austin_Philadelphia,00:00,32.105117,-97.008654
0_Austin_Philadelphia,00:00,32.195623,-96.899416
0_Austin_Philadelphia,00:00,32.32385,-96.859692
0_Austin_Philadelphia,00:00,32.427489,-96.861787
0_Austin_Philadelphia,00:00,32.555198,-96.822343
0_Austin_Philadelphia,00:00,32.690295,-96.822982
0_Austin_Philadelphia,00:00,32.756154,-96.809493
0_Austin_Philadelphia,00:00,32.785675,-96.767579
0_Austin_Philadelphia,00:00,32.79979,-96.676274
0_Austin_Philadelphia,00:00,32.878158,-96.514414
0_Austin_Philadelphia,00:00,32.928317,-96.389435
0_Austin_Philadelphia,00:00,32.994795,-96.246847
0_Austin_Philadelphia,00:00,33.097929,-96.10649
0_Austin_Philadelphia,00:00,33.133409,-96.046404
0_Austin_Philadelphia,00:00,33.131372,-95.804748
0_Austin_Philadelphia,00:00,33.116282,-95.605967
0_Austin_Philadelphia,00:00,33.149189,-95.444436
0_Austin_Philadelphia,00:00,33.159357,-95.18833
0_Austin_Philadelphia,00:00,33.230455,-94.883432
0_Austin_Philadelphia,00:00,33.392277,-94.588734
0_Austin_Philadelphia,00:00,33.46849,-94.33211
0_Austin_Philadelphia,00:00,33.451875,-94.101052
0_Austin_Philadelphia,00:00,33.575265,-93.84645
0_Austin_Philadelphia,00:00,33.658375,-93.648778
0_Austin_Philadelphia,00:00,33.755894,-93.49768
0_Austin_Philadelphia,00:00,33.942999,-93.242421
0_Austin_Philadelphia,00:00,34.21369,-93.030601
0_Austin_Philadelphia,00:00,34.372682,-92.857815
0_Austin_Philadelphia,00:00,34.537132,-92.674104
0_Austin_Philadelphia,00:00,34.641203,-92.443069
0_Austin_Philadelphia,00:00,34.678735,-92.332417
0_Austin_Philadelphia,00:00,34.71022,-92.271687
0_Austin_Philadelphia,00:00,34.774217,-92.2609
0_Austin_Philadelphia,00:00,34.790291,-92.077369
0_Austin_Philadelphia,00:00,34.816575,-91.660355
0_Austin_Philadelphia,00:00,34.845657,-91.386926
0_Austin_Philadelphia,00:00,34.972969,-90.953735
0_Austin_Philadelphia,00:00,35.098609,-90.60708
